source_credibility,article_length,contradiction_score,semantic_similarity,readability_score,trust_score,"text_AI related content discussing recent developments, analysis, and insights generated from multiple multimedia sources.","text_Business related content discussing recent developments, analysis, and insights generated from multiple multimedia sources.","text_Education related content discussing recent developments, analysis, and insights generated from multiple multimedia sources.","text_Environment related content discussing recent developments, analysis, and insights generated from multiple multimedia sources.","text_Finance related content discussing recent developments, analysis, and insights generated from multiple multimedia sources.","text_Healthcare related content discussing recent developments, analysis, and insights generated from multiple multimedia sources.","text_Politics related content discussing recent developments, analysis, and insights generated from multiple multimedia sources.","text_Science related content discussing recent developments, analysis, and insights generated from multiple multimedia sources.","text_Sports related content discussing recent developments, analysis, and insights generated from multiple multimedia sources.","text_Technology related content discussing recent developments, analysis, and insights generated from multiple multimedia sources.",topic_AI,topic_Business,topic_Education,topic_Environment,topic_Finance,topic_Healthcare,topic_Politics,topic_Science,topic_Sports,topic_Technology,source_type_Blog,source_type_Educational Website,source_type_Government Website,source_type_News Article,source_type_Research Paper,source_type_Social Media Post,sentiment_Negative,sentiment_Neutral,sentiment_Positive
6,3218,0.44,0.92,43.55,59.17,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
9,4783,0.64,0.78,39.05,83.09,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
8,2424,0.86,0.49,75.63,62.49,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
3,987,0.61,0.96,70.97,37.36,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
7,2226,0.87,0.64,46.63,52.88,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
6,655,0.39,0.85,82.24,72.52,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6,531,0.18,0.4,76.74,70.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
7,3294,0.52,0.93,54.52,71.03,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3,4315,0.23,0.8,39.6,42.45,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
3,3750,0.62,0.62,59.41,28.89,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
9,2834,0.22,0.52,84.31,92.36,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
8,4493,0.94,0.85,71.59,67.09,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
4,1321,0.54,0.64,89.73,48.37,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
4,2989,0.18,0.61,93.9,54.58,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
4,3873,0.76,0.71,98.86,46.35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
8,1074,0.77,0.8,94.53,74.84,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
9,4832,0.41,0.41,65.05,78.56,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
6,703,0.94,0.94,55.87,53.73,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
9,4687,0.63,0.95,90.79,92.51,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
3,582,0.24,0.62,63.68,46.32,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
6,1624,0.15,0.98,74.59,77.93,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
7,2398,0.29,0.9,75.69,78.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8,4265,0.35,0.52,63.22,79.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
9,1372,0.19,0.49,66.23,88.24,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
3,288,0.52,0.67,72.79,37.55,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
3,2178,0.93,0.91,61.58,30.09,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
6,1634,0.99,0.48,50.69,39.48,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
4,232,0.28,0.65,82.67,58.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
3,3442,0.64,0.8,71.09,35.48,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
6,3995,0.45,0.5,94.46,67.72,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
4,156,0.35,0.65,81.76,50.8,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
7,3269,0.42,0.99,87.96,79.62,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
4,1822,0.75,0.85,87.33,46.68,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
4,4208,0.88,0.99,96.44,46.2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
7,1374,0.65,0.53,57.65,57.38,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
6,4471,0.66,0.89,43.25,53.93,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
8,553,0.68,0.87,79.81,79.85,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
6,168,0.59,0.51,68.97,55.39,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
8,3325,0.74,0.49,91.47,73.56,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
9,3659,0.74,0.5,60.42,76.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
9,3388,0.96,0.78,30.05,72.51,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
8,4976,0.35,0.58,81.07,82.65,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
9,1705,0.88,0.62,96.2,78.74,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
6,916,0.52,0.58,88.8,68.06,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
8,4516,0.28,0.43,54.87,72.04,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3,1808,0.5,0.64,35.72,31.79,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
7,2110,0.76,0.98,51.83,70.96,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
3,208,0.45,0.83,37.68,39.83,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
4,3001,0.89,0.78,72.22,40.49,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
6,3501,0.83,0.74,97.15,65.29,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
7,2357,0.2,0.76,38.87,75.82,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
7,283,0.27,0.76,36.85,72.07,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
7,4388,0.94,0.73,40.14,56.98,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
7,531,0.89,0.91,53.66,66.94,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
6,3882,0.91,0.41,55.21,43.58,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
8,2210,0.34,0.48,70.31,75.51,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7,3601,0.36,0.51,78.86,71.86,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
